k,coordinates,cluster_id,mse,center,radius
1,"[1.86, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6046747881937232
1,"[1.21, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9126326767939175
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[3.0, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.470984988858371
1,"[1.48, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8117891686490413
1,"[1.6, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1137284807747752
1,"[1.83, 15.4]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.4318841432636939
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.86, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6046747881937232
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[3.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.295153769153159
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[1.91, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5916747843685045
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.0, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5785191977991933
1,"[3.25, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.578372368387732
1,"[2.9, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4339005553232074
1,"[1.25, 13.5]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.7158557435899024
1,"[1.44, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1861531459940717
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[2.0, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5785191977991933
1,"[2.75, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.38506384825678
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.78, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6331790251646817
1,"[0.81, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.1172114085505793
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[1.87, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.037018497512463
1,"[2.62, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.8178220187663602
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[3.52, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.7155147404054873
1,"[1.4, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2068973962053775
1,"[1.5, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1569339769097042
1,"[1.8, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0508001393273876
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[1.5, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.4653175379310928
1,"[3.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.295153769153159
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[2.62, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.8178220187663602
1,"[3.0, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.470984988858371
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.36, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6596257342471149
1,"[1.2, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9169961570498226
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.3, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2628168604380192
1,"[2.31, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6369133836721076
1,"[1.3, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.875305086673785
1,"[1.08, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.5551184298779015
1,"[1.29, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8792763708163027
1,"[2.9, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4339005553232074
1,"[1.42, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8312408499314101
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[1.7, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0780937022586083
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.0, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5785191977991933
1,"[2.31, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6369133836721076
1,"[1.2, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.5245908887146684
1,"[1.2, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9169961570498226
1,"[1.37, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8487821936283142
1,"[1.95, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0268998421227036
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[1.43, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1912471597261232
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[2.09, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5792148772147759
1,"[1.16, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9348685498915617
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.0, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5785191977991933
1,"[2.45, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.707609723679481
1,"[2.33, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.645629645147131
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.4, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2068973962053775
1,"[2.31, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6369133836721076
1,"[1.64, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.098521319626161
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[1.4, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.482316863344292
1,"[1.09, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1119985856012071
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.65, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.8393457719958562
1,"[1.39, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.4841700943748353
1,"[1.19, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9214017736922462
1,"[2.5, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3229921018719546
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[1.96, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5826890263578922
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[1.93, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5875866156148156
1,"[1.5, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8057017948781413
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.95, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5841549548209191
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[1.252, 13.5]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.7149352264297544
1,"[2.43, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3101657676424288
1,"[1.37, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8487821936283142
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.36, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6596257342471149
1,"[1.26, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8914574294232103
1,"[1.36, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2285940599657017
1,"[2.32, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6412083503017811
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[1.7, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0780937022586083
1,"[1.4, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2068973962053775
1,"[1.6, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1137284807747752
1,"[1.71, 15.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.3313179733686723
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.75, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0633595261387678
1,"[2.33, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.645629645147131
1,"[1.2, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9169961570498226
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.8, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.625215689422981
1,"[1.45, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1811218294264618
1,"[2.7, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3706712360175652
1,"[1.88, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5990079964986118
1,"[1.4, 13.9]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.2927419375591487
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.98, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5802632866467301
1,"[4.6, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.4257970235459005
1,"[1.5, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1569339769097042
1,"[2.06, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.577426535066317
1,"[1.3, 12.5]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.6293368565779995
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[2.05, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5771758078805921
1,"[1.05, 13.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.252392747651528
1,"[3.21, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.3041137894937358
1,"[2.09, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5792148772147759
1,"[2.08, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5784465263019992
1,"[3.0, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.470984988858371
1,"[2.06, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.577426535066317
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.7, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0780937022586083
1,"[1.62, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.7734804352963924
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[1.3, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.875305086673785
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.62, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.8178220187663602
1,"[2.0, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.0237044186346105
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[1.1, 12.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.88076088659778
1,"[1.63, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1022066954419774
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[3.0, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.470984988858371
1,"[1.8, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.625215689422981
1,"[1.88, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5990079964986118
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[1.4, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8381142701326696
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[1.8, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.625215689422981
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.9, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5939609080246256
1,"[1.3, 12.5]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.6293368565779995
1,"[2.4, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6799000441721997
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[2.7, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3706712360175652
1,"[1.49, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.808720399019722
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[2.0, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5785191977991933
1,"[2.59, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.796846524614903
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[2.1, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5801546036902632
1,"[2.15, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5873898323629704
1,"[1.44, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1861531459940717
1,"[1.1, 11.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.839868123688658
1,"[1.84, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6109440392417027
1,"[1.43, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1912471597261232
1,"[1.29, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8792763708163027
1,"[2.14, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5856085082777743
1,"[2.04, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5770982784643668
1,"[2.7, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3706712360175652
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[1.29, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8792763708163027
1,"[2.8, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.4004118420058327
1,"[1.4, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8381142701326696
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[2.5, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.737671317068885
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[4.0, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.0041164815584707
1,"[1.25, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.292771817462828
1,"[1.86, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6046747881937232
1,"[1.37, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8487821936283142
1,"[1.44, 14.0]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.1861531459940717
1,"[1.4, 11.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.482316863344292
1,"[4.42, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",3.2934897028845467
1,"[3.78, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.865475013057612
1,"[2.2, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.598727205114141
1,"[1.2, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.9169961570498226
1,"[1.36, 13.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",1.8524324844055835
1,"[2.43, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.3101657676424288
1,"[2.07, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.5778502345718751
1,"[2.18, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.593713134225304
1,"[2.3, 15.6]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",0.6327473177379537
1,"[2.79, 17.3]",0,1.2446267014379133,"[2.0405254901960785, 15.022901960784314]",2.397266677081579
