PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,id
0.8561167587419218,0.6043333205375906,-1.6048499565820966,-0.173594454043329,0.8885611039403868,1.0756424132936322,-0.10378306431261934,-0.30261449877808283,-0.0022067675710610766,57
-1.913396782656695,1.440001481581993,1.1444684910279646,-0.3173700216725731,-0.25958546682079875,0.4472229193047428,0.19288233145701825,-0.05230475436934281,0.00707363385306496,58
-0.00672058176251127,0.48101915050074695,1.6352546180399503,0.39068570328184055,0.37162389729691514,0.5592855315396905,-0.045812200731081214,-0.25502180528326873,-0.002120641430305333,59
-0.3601779125222997,0.8801137265928289,1.6223077152427616,-0.30032009065438264,0.5458136572574472,0.36569137931565443,-0.12908528756034549,0.3472073705825587,-0.0028148279944189233,60
0.9848210561871135,0.5237336840711383,-1.6158946925272704,-0.05552198263818711,0.7833162502683825,1.041438812337644,0.12903294803184057,-0.3797257423198883,-0.003105862498922472,61
3.290659037885528,2.055790643555801,-1.1683562408369377,0.39879877184709456,-0.09753892808687299,0.08799215301859453,0.23528387565799572,-0.08396415219058125,0.018523123790610913,62
2.5144506508904443,1.9086585917074286,-1.1719417474827787,-0.12937210920838324,0.032775593637100066,0.3783892423681736,-0.5564595508140189,-0.3642164534139262,0.01881181892890187,63
1.8442267927661473,-2.37161754141835,0.5977249686514704,1.1367460785692745,-1.0183998606314257,0.15303259168406513,0.26451872019316053,-0.35200350529377816,0.5447557526018472,64
-2.7239962401997406,-0.30511920973269585,-1.254770963295427,-0.2946189483606396,-0.3247412114222126,-0.29070785014312345,-0.32243972341445715,-0.13698670282709097,-0.015555144335534211,65
0.26095427007370353,0.6079327678894644,0.12071142647225493,1.3399387489857477,2.3042566296907254,-0.21652721219176063,-0.770649631938983,0.17468726282621355,0.008048818742058159,66
0.4998238335082898,0.1803885908875725,-0.105422612877467,0.4943152447463284,0.41110290161568125,-0.8045435919231954,0.2801904872275213,-0.01414610940987774,-0.005855127950430508,67
0.13843192048446704,-0.015147428786734871,-0.11440853131629201,0.3268575028819388,0.41988371925103807,-0.6289814782503194,0.0037450184985141776,-0.3073099013504786,-0.006335622378735506,68
1.4487555969904662,1.560599230208892,-1.552542303525499,-1.0533069986279704,0.4227363333001858,0.14586468347270642,0.5179633718420307,-0.45010140235495916,0.010323349510142117,69
-1.0303572512422414,0.4164192682593729,1.4446479693535188,-1.4297967674228977,-0.40740286429412614,0.13948279481626558,0.5774957419903621,0.034726904622040505,-0.014454249061895609,70
4.051519599524745,-3.5238701804712926,1.2216642469757932,-1.02697107735037,1.896529465139773,-0.9348179844951005,0.9403780012379246,-0.44092817679410645,-0.06672028946348069,71
0.3477448708671912,-1.7760321977051314,-0.2902632469900493,1.8839373666001835,-0.7220791852399424,0.39196597045208115,-0.772538558621234,-0.6814603705967304,-0.028292894624497935,72
-0.001905743070212383,0.5965911825020059,1.6403637593428724,0.3138350881585336,0.40659888770040986,0.5157929671497434,-0.11722517417148254,-0.10349616422748056,-0.0016604675610554479,73
-0.4219501630268467,-0.6171542802398604,-0.22624094952969362,0.4786813107917026,0.39932383715387776,-0.12466018434258247,-0.43904564662294215,0.3680585329685663,-0.021576362975694253,74
0.30476369861561203,1.063571084412057,1.6650903283601282,0.2685553640737378,0.520390477708044,0.2703475251749673,-0.10001365849550775,0.5312745315955995,0.00018992206968000965,75
-0.6828229204483923,0.7463150439692405,1.6235076192932585,-0.3610611371399188,0.8229105540451339,0.4880207432718593,0.0058634502595773805,0.1830260242153338,-0.003366042616370255,76
1.9027217774129006,2.2479965100591204,-1.4851881698816711,-0.9276933695101206,0.8153038339206863,-0.10873279815839076,0.40585281319730904,0.42432436935108653,0.014943599628602798,77
-2.1710528952562176,-1.2857782700435627,-0.8958903842867385,-1.292495855272905,0.223044898892781,-0.36583762715685586,-0.15403270174263506,-0.08068606871796787,-0.03386946652454417,78
-2.121136427500665,-1.3178580314305013,-0.9585676707395849,-1.6762845594279177,-0.4457793630384177,-0.5360360621852254,-0.24116604349385615,-0.05683133138522956,-0.037059686146320575,79
-0.41214906195777357,-0.6836730950674605,-0.22989382736969458,0.5290517929197142,0.3714963238519898,-0.10577129878718866,-0.3805202416447929,0.28356534387976273,-0.02189626330227915,80
-1.2758156504981315,1.720111481646527,1.1837960564312595,0.04180349740447067,-0.5083231928266084,0.34316617149816697,-0.2806759003513396,0.21147939081434705,0.010758805586517532,81
-1.6079508260262658,0.9861057268153675,-0.7901417459460034,0.25572112818071197,0.5454113054163174,-0.673310529288992,-0.13718549329619556,-0.1323665560124213,0.008739039723186313,82
0.31299924761559295,0.3673635276213193,-1.5294055348668578,-1.6140841689910843,-0.587575337274204,0.8404239974075315,0.43043925541247896,-0.37354062820624717,-0.014712555360207616,83
-3.2811939656737494,-1.3262709401287625,-1.545844952468044,-0.47264304624033593,-1.3094164976364262,0.01612818936598298,-0.052791269322978514,0.981533755705235,-0.04639105377242117,84
0.8071657403012249,1.4128211442579126,1.6528918025515271,0.2745037767237361,0.3274010891588971,-0.09948381888396507,0.36025081071634935,1.0946861323074804,-0.0005552928648290135,85
1.2654559636966554,0.5083042182070959,0.5097816716830426,0.9479571495312297,-0.34613149001523785,-0.43803859401866085,-0.8077747020448015,0.018890801424839315,-4.61033237448451e-05,86
-1.0696903974266994,0.2485041591655651,0.37584211649255866,-0.987171602575437,0.5618734132735393,-0.2853995160787397,-0.19066652421894542,-0.021167850658427266,-0.009316467832240249,87
-1.7135347605936044,1.350008984127633,-0.015675592188419313,-0.31142234356699444,-0.004445777979995387,-0.40486323371882493,0.07259809212154425,0.203402674886503,0.006494913103911547,88
-0.6683432553665166,0.2430389845677509,-0.3579801556130244,-0.27123403007354696,1.3448986160770622,-0.6846810406668622,-0.41727886376072365,0.09454256748832553,-0.00437773820026681,89
-0.2666249872339896,0.7726060046349424,1.6024953763525172,-0.311077302940661,0.18147997645206973,0.37056546834975745,-0.32621289773076756,0.1872418715436216,-0.003513911610114019,90
1.2784686608136075,1.0312917747751902,-1.5885407763018795,-0.1349675769698829,0.9183952741451146,0.787912345311393,0.10078233515325859,0.30506473483597984,-0.00102949141612658,91
2.6189893607435946,1.962675331506018,-1.1753486826894841,-0.11535050886738515,-0.013502321953820251,0.30807589366986887,-0.44808499334442053,-0.2712726279484431,0.01857907730734408,92
0.019324363411102854,0.30645333972309335,-0.0519766632318797,0.2983427316450523,0.8949637449911265,-0.5439667627548532,-0.5631260938879861,0.006476460944793104,-0.0019781007192021943,93
0.055748386181633164,0.338116169948709,-0.09327367159114273,0.04439757929268504,0.5864225540764726,-0.7143260065003488,-0.34951850465462475,0.13478559495794695,-0.004502607695237198,94
0.4386266340048351,-1.4134269596039886,0.23997466853432053,1.5046820553929514,-1.1542241932635124,0.4614119721993488,-0.48327808854728815,-0.27151368172683865,-0.030005567004006927,95
-0.9058681644618514,1.1347159617488152,-0.4809875313913992,0.7739511486418361,0.11460645115055418,-0.569967306631573,-0.3206182275738275,-0.10638294158719129,0.011430331887790824,96
-2.1263412421933703,-0.18463969081004578,-0.9104839057131946,0.9428175266737693,0.460836869985381,0.08358647539847902,-0.22978145781015524,-0.22806244158910186,-0.007805380224117976,97
-0.42094907937734977,0.363492881844035,0.4055060784254804,-0.3741914928264179,0.6473670648075808,-0.4314205091627025,0.3538876023848844,0.15006079218030752,-0.00793251298137081,98
1.4198037927569547,-3.4696690503284895,0.5927596666674514,-0.6909232768291238,1.3155676787112665,0.09477921350179264,-0.37803830006939787,0.2152962884115804,-0.06975402770871326,99
-2.79831668722896,-1.4974570066159123,-0.9900951360431054,0.5710363270850645,-1.0936454442752055,0.530511559880924,0.46654624191842375,0.5241396058053777,-0.043262560691623195,100
1.6430796221203108,-3.555931737644345,0.5760935145464918,-0.5227970167330076,1.1505643740166411,0.01637691449908585,-0.010338102214326723,0.15126517807587397,-0.07109074027639391,101
3.1612498216666403,1.6848922654946077,-1.2190047165539566,0.33976314146642783,-0.4366437922222438,0.14196912347561752,0.49106603148090944,-0.5156891592455589,0.015048333638788209,102
-0.6378806232727914,-1.6953071056888969,-0.49795191306704983,-0.007392456696280867,-1.2297618862858963,-0.2640750542181632,0.7886030984637381,-0.0346314165783225,-0.043000989032675525,103
-0.7694660010705805,0.6861071409948021,1.625612417015781,-0.36210271078240436,0.8562005814897483,0.5517928238585122,-0.07352818596075428,0.0858912543197263,-0.0032374290463175874,104
1.2341216427667965,-0.8407885621601947,0.312833455799524,1.7450414084856167,-1.0840518540775044,0.0030438918580187884,0.07961833735796849,-0.12448397669369379,-0.021962409997343304,105
-0.7265940244870988,0.3700324671854329,0.42312612185041787,-0.5278988947788837,0.8366401660305598,-0.284387958533649,-0.07409603256939812,0.09247111000777812,-0.0065671615632294685,106
-0.13172010043527055,0.21400292736193174,0.4445631757650513,0.1093094815425599,0.470938303769503,-0.2123241182719322,-0.3121636996471997,-0.22087098881535103,-0.004511144817714603,107
-1.4070745353540135,1.312864404140221,0.026294920584818342,0.2387017438223054,0.24068543401830084,-0.3294664708933174,0.24560411710123545,0.10251283624632673,0.00874388364481159,108
-3.1606650363844233,-1.3973439566975665,-1.4891635492618434,0.255303468665152,-0.6525251117366884,0.31173699615960004,-0.313036954492382,0.7271153304356461,-0.04095197543748994,109
2.023167145141725,-3.7161093811552526,1.0072246421394615,-1.0480360432598315,-0.8656216924438854,0.1092314451727312,-0.47246094073593264,-0.1782040253274853,-0.07686226227653228,110
0.7332889171834586,-2.7256244655735493,0.19276937912861128,-0.21500425605323595,0.4899046348143514,-0.01485089759731184,0.0656645407774377,0.15942632516006963,0.3454485205201179,111
-0.29305133391386307,-0.6896303097628798,-0.277626372666154,0.34125161232754203,-5.117710652184716e-06,-0.303139499682453,-0.026925056185867824,0.38077071988517563,-0.024939371058473058,112
0.07696100128238796,0.45703352530356256,-0.0889377194732806,-0.026739652643087582,0.6124559186437094,-0.7670225412400679,-0.40046755207598833,0.294213626303135,-0.004100293376678723,113
-2.699489721223141,-0.3226157632025166,-1.2569740883599279,-0.27066369909443105,-0.3454861870632254,-0.2964553497628412,-0.2766569722923137,-0.1544683946710605,-0.015735291759711702,114
-0.8498350003797782,1.9759043660344981,0.33062104712659807,-0.8199407507324146,0.7040790714336992,-0.9078828594807556,-0.06343982307483038,-0.10072984963701453,0.0209454080829279,115
0.9330444769571734,0.2937238542690057,0.4982670938086711,0.8076996636076775,-0.3613426200574697,-0.2698592969934153,-1.0311916893393487,-0.29280241846726235,-0.0007327771891035587,116
-0.1387564898933938,-1.509968897773065,0.22479700173634895,1.309315625040579,-0.33854664416768393,0.4460640244814138,0.7484982286832534,-0.2028271318183604,-0.033506222953099636,117
1.1382691702337473,0.5523056993497356,0.5190361488027703,0.8557062454953726,-0.25382471354684905,-0.3915488670822787,-1.0137604637806619,0.048676442196079334,0.0006939496137379804,118
-1.379389686105674,0.8680979995815826,-0.5683470848667183,0.10040034846927552,-0.424548237431331,-0.596885602614222,-0.335380497327323,-0.35794510676730956,0.006150973025307626,119
0.22573119390942029,1.037630773755759,1.7090676922696773,0.4977760298490708,0.8568959120618135,0.459491360886622,-0.37653480233477943,0.40120124411730945,0.0029247990032715983,120
0.0937148520349201,0.3979550137485342,-0.05193004644781983,0.2719566060360339,0.879443681694376,-0.6128908430960291,-0.5218576099285595,0.1417083087626052,-0.001922761838768293,121
-0.822463439080977,1.0058327294332496,-0.5324223543511092,0.6529655339441713,-0.2753782885873136,-0.7061358525921664,0.06656739227841628,-0.17695701697673663,0.008031612786782896,122
-1.1132861410096817,-1.2519682399988552,-0.3998227324077008,-0.5489494281361943,-0.7205546000799069,-0.1966511409951644,-0.1378406424289751,-0.25162641284126863,-0.03242910801878824,123
0.6205620537709818,0.2976792062813119,-0.04573883036659131,0.8479295351505737,0.8206151052246589,-0.6933631451921839,0.09147843805700699,0.045883499306176224,-0.002149979224264935,124
-0.18881802644089132,-0.805200658790522,-0.2074973445933447,0.9714020328009915,0.4915183183230128,-0.030358561682317875,-0.17344072894504664,0.09442465146335527,-0.020883174993840972,125
-0.6158838966981758,-0.02394747759170383,-0.25527038529859625,-1.160528638376891,-0.4560212753093857,-0.8930353905415759,-0.205289756495111,-0.12549450774768395,-0.014305856740597173,126
0.9754964020920917,1.5193477660143562,-1.6294219392215574,-1.8811731160316916,-0.04262913326735779,0.038595445158929424,0.3512973768223353,-0.4081611181675928,0.005981290488044469,127
-3.170345995139965,-1.4548027510081036,-1.5581101719816814,-0.3304407538170935,-1.4194570929492598,0.007712704006193228,0.18766433252895554,0.8381489204914709,-0.04741156762790713,128
-0.02383975100699003,-0.987410499530874,0.2662395906462357,0.11371297495155751,-1.0368600553428635,-0.31388118078225447,1.3053867708829536,-1.4922140598591032,-0.018740729441698443,129
-0.9779452439247067,0.5983439839863566,1.5315664310916994,-1.0288202109707902,0.21346498538936112,0.3316893523697182,0.15816528758939286,0.12453598613210935,-0.008932379490817441,130
-1.973412530211255,1.7567133074181867,1.0812011112540691,-1.0637740025239835,-0.7121797077772807,0.08123458261670624,0.2647752548441117,0.505507413039968,0.0036614253258088476,131
-3.2490361484695076,-1.4332260051585954,-1.3632980599382878,-0.4805753076398117,-1.587086096178442,0.11192444364090531,0.24021745599088148,0.8284308814964135,-0.04834859170399225,132
-0.850293098384763,-1.5868511782945116,0.11904914083822245,0.13950240985956439,-0.9663519758673548,0.32662893756610845,0.4602228441681341,-0.17961188637019093,-0.03945035771481118,133
-0.14040891970799152,0.8031596387916585,-0.12092381119077049,-1.508871937170368,-0.29923378472962336,-1.437004352894976,-0.027692026326950364,-0.6249044380831528,0.0031931542031243317,134
-0.5681998481819969,0.19035683998282713,-0.3661067985539768,-0.18623774097395082,1.2663004129484483,-0.7148653773681598,-0.24290501508996026,0.04760505685717433,-0.005035541767207746,135
1.1745198592918806,0.8688514694226726,-1.5902162871285865,-0.07439862397198313,0.9287348476432988,0.8965324956041734,0.06648088266140674,0.07107209589689886,-0.0012508188400140784,136
-2.144886420076685,1.1937743142299646,1.06470078997882,-0.7617117245650723,-0.7919149534951808,0.3654162259045085,0.4074910636876049,-0.2645717502874325,0.002068008132062787,137
-0.4634724553260366,0.09905029529481867,-0.09668733768943259,-0.035086027234830335,1.0727941661464415,-0.5414301076399283,0.07580954449487505,-0.12916056276698282,-0.00603816247281253,138
0.9627039222765498,0.08915595840181396,0.466706596180665,0.8373554844275611,-0.5949417005242121,-0.2821783682562725,-0.7596127337004079,-0.5131500327746639,-0.0029629122375627003,139
-0.6141284979277327,-1.1812494750528426,-0.2921732563179488,0.7770562388963955,0.25921238882572484,0.17713119234208696,-0.35615680266083616,0.283434103636739,-0.029728389226112845,140
-1.7864775722215154,1.1948784417998901,-0.018767267636827695,-0.24072462686387744,-0.01069066733969652,-0.31399689731442365,0.0763261995428413,-0.01436608903076515,0.006168279383791673,141
0.5511859169082327,-0.06067314190640374,0.41929683976615495,0.6344724200212412,-0.04661347377702671,-0.43025617330109706,0.8302857072127293,-0.43837263556980566,-0.008660066624065038,142
0.777684096700707,1.487754240747843,-1.6603946017155378,-2.206130578848839,-0.2285184878489889,0.005218255238577992,0.28303709132895805,-0.4128774953694717,0.0042188693392598495,143
-1.8413954521895846,0.9168252548295608,-0.841204725791763,-0.18582140021812524,0.22065581188371777,-0.7465043692785737,-0.13710059283349682,-0.15425910390746464,0.005727240960759092,144
0.36110654478529725,-2.259296195719953,0.0843768337083597,0.28113924433077847,0.6191937642731872,0.1217242835434843,-0.123783474361529,-0.046197455269579676,0.5464179850511571,145
3.730061748743273,1.8670966001534839,-2.482478576150754,-0.14629034911428687,-0.41636326662198014,2.125820386617446,0.7690868928021225,-1.1138854120201056,0.015347293524890556,146
-0.14145056647340254,-1.3196527643302187,0.233812195061209,1.1775768685040744,-0.27444852732038155,0.3796345251585923,0.6161790237133364,0.04439745088608986,-0.03270193309021634,147
0.057280581841487876,0.19329345074447787,-0.10010452203086682,0.14439248485698672,0.537963602613395,-0.6635228238790338,-0.24954674296557655,-0.05345411235810461,-0.005112371757976965,148
0.44722941570465874,0.5842484861518074,-1.7658066578367642,-1.4845976967014958,-0.20253100436760765,0.6468039443019312,0.1735041891138857,-0.06078369902401075,-0.011736285951918796,149
-0.9889945842013498,-1.7181285322536162,-0.4791232142827491,-0.16317824867381078,-1.0222852247630534,-0.084371511122385,0.3174456948493778,-0.14028557036704073,-0.04155883546332723,150
-0.13916554238066373,-1.1749191048263758,-0.26823514341950605,0.9989815591998296,0.043172362231193986,-0.06430421703044176,0.3296893515125154,-0.29703659789930803,-0.02513698764835604,151
-0.007097358643085684,0.7508708198621833,1.6071343471995108,-0.04445732873907162,0.16377077245389846,0.32212277895573405,-0.04413403687981204,0.17546952336533078,-0.0034921919335696733,152
-0.08090744455348212,0.22306433288362623,-0.09088948397711359,0.0565226326753209,0.6323362384046913,-0.6065914863362266,-0.4611632990752268,-0.04457722377520857,-0.0043834128104086306,153
0.7795032663575912,0.8554683563959578,-1.6295228256885816,-0.6331322505631053,0.7212414299459187,0.882396961994076,-0.19510859158356025,0.08701778914240565,-0.003322490051709308,154
-1.7007049013301747,1.0485178222773046,-0.8430425708191895,-0.2073804444197304,0.17773226754668905,-0.8621340778199423,-0.031107641239712224,0.04764394181004757,0.0056596756287524,155
-0.09997526257566691,-0.8818554916751009,-0.2568080935803884,0.8172793857012228,0.11534198689321432,-0.18777605040306028,0.18599322426139248,0.09303238382710112,-0.024088217737197746,156
0.3112668170044554,-1.114553036017995,-0.24889208792067083,1.292358174117876,-0.31140608465829095,-0.06932957466968626,-0.16249090879243638,-0.3202517032529452,-0.0227959545729695,157
1.7575172041178004,-0.4015428921066735,-1.4749525635356395,1.1107828332334675,-0.6044517340061094,1.6040140340128655,-0.19501290218515427,-0.2763610093184586,-0.018818001273141743,158
